visibility_score,visibility_label,swell_band,logged_at_utc,location,valid_time_utc,valid_time_local,wind_speed_kmh,wind_dir_deg,wind_gust_kmh,rainfall_mm,swell_height_m,swell_period_s,swell_dir_deg,wave_height_m,wind_wave_height_m,current_velocity_kmh,current_dir_deg,sea_level_height_m,sea_surface_temp_c,chlorophyll_mg_m3,chlorophyll_source,notes
76.7,Good,Doable,2026-09-01T12:10:13Z,Bermagui,2026-09-01T09:00:00Z,2026-09-01T19:00,15.3,339,29.9,0.0,0.92,8.75,140,1.24,0.32,0.7,180,-0.03,17.6,,unavailable (no satellite pass / dataset error),
77.7,Good,Doable,2026-09-01T12:10:13Z,Bermagui,2026-09-01T10:00:00Z,2026-09-01T20:00,14.2,352,27.7,0.0,0.92,8.85,140,1.22,0.28,0.7,194,0.21,17.5,,unavailable (no satellite pass / dataset error),
82.0,Excellent,Doable,2026-09-01T12:10:13Z,Bermagui,2026-09-01T11:00:00Z,2026-09-01T21:00,8.5,356,25.9,0.0,0.9,8.9,140,1.22,0.24,0.7,194,0.42,17.5,,unavailable (no satellite pass / dataset error),
83.7,Excellent,Doable,2026-09-01T12:10:13Z,Bermagui,2026-09-01T12:00:00Z,2026-09-01T22:00,5.9,333,14.0,0.0,0.9,8.9,140,1.2,0.2,0.9,191,0.55,17.5,,unavailable (no satellite pass / dataset error),
83.4,Excellent,Great,2026-09-01T12:10:13Z,Narooma,2026-09-01T07:00:00Z,2026-09-01T17:00,7.1,306,18.0,0.0,0.74,8.15,147,0.98,0.26,1.5,166,-0.34,17.4,,unavailable (no satellite pass / dataset error),
77.4,Good,Great,2026-09-01T12:10:13Z,Narooma,2026-09-01T08:00:00Z,2026-09-01T18:00,14.9,333,22.3,0.0,0.74,8.25,148,1.0,0.3,1.5,166,-0.22,17.4,,unavailable (no satellite pass / dataset error),
77.8,Good,Great,2026-09-01T12:10:13Z,Narooma,2026-09-01T09:00:00Z,2026-09-01T19:00,14.9,335,28.8,0.0,0.72,8.35,148,1.0,0.36,1.3,164,-0.02,17.3,,unavailable (no satellite pass / dataset error),
81.4,Excellent,Great,2026-09-01T12:10:13Z,Narooma,2026-09-01T10:00:00Z,2026-09-01T20:00,10.4,349,26.3,0.0,0.72,8.6,149,0.98,0.26,1.3,164,0.22,17.3,,unavailable (no satellite pass / dataset error),
84.5,Excellent,Great,2026-09-01T12:10:13Z,Narooma,2026-09-01T11:00:00Z,2026-09-01T21:00,6.4,50,18.7,0.0,0.72,8.9,150,0.96,0.18,1.3,172,0.44,17.3,,unavailable (no satellite pass / dataset error),
86.1,Excellent,Great,2026-09-01T12:10:13Z,Narooma,2026-09-01T12:00:00Z,2026-09-01T22:00,4.1,337,10.1,0.0,0.72,9.15,151,0.94,0.08,1.3,172,0.56,17.2,,unavailable (no satellite pass / dataset error),
79.9,Good,Doable,2026-09-01T12:10:13Z,Batemans Bay (Inside),2026-09-01T07:00:00Z,2026-09-01T17:00,13.0,322,35.6,0.0,0.82,9.0,152,1.02,0.32,0.9,191,-0.34,17.4,,unavailable (no satellite pass / dataset error),
81.7,Excellent,Doable,2026-09-01T12:10:13Z,Batemans Bay (Inside),2026-09-01T08:00:00Z,2026-09-01T18:00,10.5,348,26.3,0.0,0.82,9.0,152,1.0,0.28,1.0,202,-0.23,17.4,,unavailable (no satellite pass / dataset error),
81.7,Excellent,Doable,2026-09-01T12:10:13Z,Batemans Bay (Inside),2026-09-01T09:00:00Z,2026-09-01T19:00,10.7,354,20.9,0.0,0.82,9.0,152,0.98,0.26,1.0,202,-0.02,17.4,,unavailable (no satellite pass / dataset error),
84.3,Excellent,Great,2026-09-01T12:10:13Z,Batemans Bay (Inside),2026-09-01T10:00:00Z,2026-09-01T20:00,7.3,349,19.1,0.0,0.8,9.15,155,0.98,0.24,1.0,202,0.23,17.3,,unavailable (no satellite pass / dataset error),
82.0,Excellent,Great,2026-09-01T12:10:13Z,Batemans Bay (Inside),2026-09-01T11:00:00Z,2026-09-01T21:00,10.6,4,25.6,0.0,0.78,9.4,159,0.96,0.22,1.0,202,0.45,17.3,,unavailable (no satellite pass / dataset error),
78.7,Good,Great,2026-09-01T12:10:13Z,Batemans Bay (Inside),2026-09-01T12:00:00Z,2026-09-01T22:00,14.9,301,30.2,0.0,0.76,9.5,162,0.96,0.2,1.0,202,0.57,17.3,,unavailable (no satellite pass / dataset error),
79.4,Good,Doable,2026-09-01T12:10:13Z,Batemans Bay (Outside),2026-09-01T07:00:00Z,2026-09-01T17:00,13.0,322,35.6,0.0,0.88,8.55,146,1.08,0.38,0.9,191,-0.34,17.4,,unavailable (no satellite pass / dataset error),
81.2,Excellent,Doable,2026-09-01T12:10:13Z,Batemans Bay (Outside),2026-09-01T08:00:00Z,2026-09-01T18:00,10.5,348,26.3,0.0,0.88,8.8,146,1.06,0.36,1.0,202,-0.23,17.4,,unavailable (no satellite pass / dataset error),
81.2,Excellent,Doable,2026-09-01T12:10:13Z,Batemans Bay (Outside),2026-09-01T09:00:00Z,2026-09-01T19:00,10.7,354,20.9,0.0,0.86,8.95,146,1.04,0.32,1.0,202,-0.02,17.4,,unavailable (no satellite pass / dataset error),
83.8,Excellent,Doable,2026-09-01T12:10:13Z,Batemans Bay (Outside),2026-09-01T10:00:00Z,2026-09-01T20:00,7.3,349,19.1,0.0,0.86,9.0,146,1.04,0.28,1.0,202,0.23,17.3,,unavailable (no satellite pass / dataset error),
81.5,Excellent,Doable,2026-09-01T12:10:13Z,Batemans Bay (Outside),2026-09-01T11:00:00Z,2026-09-01T21:00,10.6,4,25.6,0.0,0.88,9.0,147,1.02,0.26,1.0,202,0.45,17.3,,unavailable (no satellite pass / dataset error),
78.2,Good,Doable,2026-09-01T12:10:13Z,Batemans Bay (Outside),2026-09-01T12:00:00Z,2026-09-01T22:00,14.9,301,30.2,0.0,0.88,9.0,147,1.02,0.22,1.0,202,0.57,17.3,,unavailable (no satellite pass / dataset error),
87.2,Excellent,Great,2026-09-01T12:10:13Z,Ulladulla,2026-09-01T07:00:00Z,2026-09-01T17:00,6.7,329,21.6,0.0,0.68,8.7,148,0.8,0.12,0.5,180,-0.34,17.6,,unavailable (no satellite pass / dataset error),
89.0,Excellent,Great,2026-09-01T12:10:13Z,Ulladulla,2026-09-01T08:00:00Z,2026-09-01T18:00,4.3,15,13.3,0.0,0.68,8.8,148,0.8,0.08,0.5,180,-0.22,17.6,,unavailable (no satellite pass / dataset error),
89.3,Excellent,Great,2026-09-01T12:10:13Z,Ulladulla,2026-09-01T09:00:00Z,2026-09-01T19:00,3.9,56,8.3,0.0,0.66,8.9,148,0.78,0.02,0.6,198,-0.01,17.5,,unavailable (no satellite pass / dataset error),
88.3,Excellent,Great,2026-09-01T12:10:13Z,Ulladulla,2026-09-01T10:00:00Z,2026-09-01T20:00,5.2,41,12.2,0.0,0.66,9.0,148,0.78,0.04,0.6,214,0.24,17.5,,unavailable (no satellite pass / dataset error),
88.4,Excellent,Great,2026-09-01T12:10:13Z,Ulladulla,2026-09-01T11:00:00Z,2026-09-01T21:00,5.4,40,11.9,0.0,0.66,9.1,149,0.76,0.04,0.6,214,0.45,17.4,,unavailable (no satellite pass / dataset error),
83.8,Excellent,Great,2026-09-01T12:10:13Z,Ulladulla,2026-09-01T12:00:00Z,2026-09-01T22:00,10.9,303,17.3,0.0,0.66,9.15,149,0.76,0.06,0.8,207,0.58,17.4,,unavailable (no satellite pass / dataset error),
83.4,Excellent,Great,2026-09-01T12:10:13Z,Jervis Bay (Inside),2026-09-01T07:00:00Z,2026-09-01T17:00,11.0,325,32.4,0.0,0.58,7.9,158,0.82,0.16,0.7,194,-0.34,17.8,,unavailable (no satellite pass / dataset error),
84.0,Excellent,Great,2026-09-01T12:10:13Z,Jervis Bay (Inside),2026-09-01T08:00:00Z,2026-09-01T18:00,10.2,309,23.8,0.0,0.6,8.05,158,0.82,0.1,0.7,194,-0.21,17.7,,unavailable (no satellite pass / dataset error),
85.2,Excellent,Great,2026-09-01T12:10:13Z,Jervis Bay (Inside),2026-09-01T09:00:00Z,2026-09-01T19:00,9.1,324,15.1,0.0,0.62,8.25,158,0.8,0.06,0.6,198,0.01,17.7,,unavailable (no satellite pass / dataset error),
84.9,Excellent,Great,2026-09-01T12:10:13Z,Jervis Bay (Inside),2026-09-01T10:00:00Z,2026-09-01T20:00,9.6,340,14.0,0.0,0.62,8.45,158,0.8,0.1,0.6,198,0.25,17.7,,unavailable (no satellite pass / dataset error),
82.7,Excellent,Great,2026-09-01T12:10:13Z,Jervis Bay (Inside),2026-09-01T11:00:00Z,2026-09-01T21:00,12.5,353,21.6,0.0,0.64,8.65,159,0.8,0.14,0.6,198,0.47,17.6,,unavailable (no satellite pass / dataset error),
82.0,Excellent,Great,2026-09-01T12:10:13Z,Jervis Bay (Inside),2026-09-01T12:00:00Z,2026-09-01T22:00,12.9,348,23.0,0.0,0.64,8.8,159,0.8,0.18,0.8,207,0.59,17.6,,unavailable (no satellite pass / dataset error),
76.5,Good,Doable,2026-09-01T12:10:13Z,Jervis Bay (Outside - Point Perpendicular),2026-09-01T07:00:00Z,2026-09-01T17:00,17.6,334,24.8,0.0,0.86,8.7,159,1.06,0.22,0.7,180,-0.33,17.8,,unavailable (no satellite pass / dataset error),
78.4,Good,Doable,2026-09-01T12:10:13Z,Jervis Bay (Outside - Point Perpendicular),2026-09-01T08:00:00Z,2026-09-01T18:00,15.5,317,24.1,0.0,0.86,8.75,159,1.04,0.18,0.6,198,-0.21,17.7,,unavailable (no satellite pass / dataset error),
78.3,Good,Doable,2026-09-01T12:10:13Z,Jervis Bay (Outside - Point Perpendicular),2026-09-01T09:00:00Z,2026-09-01T19:00,15.7,330,21.6,0.0,0.84,8.85,158,1.04,0.12,0.6,198,0.01,17.7,,unavailable (no satellite pass / dataset error),
73.2,Good,Doable,2026-09-01T12:10:13Z,Jervis Bay (Outside - Point Perpendicular),2026-09-01T10:00:00Z,2026-09-01T20:00,21.9,342,25.9,0.0,0.86,9.05,159,1.04,0.16,0.8,207,0.25,17.7,,unavailable (no satellite pass / dataset error),
72.2,Good,Doable,2026-09-01T12:10:13Z,Jervis Bay (Outside - Point Perpendicular),2026-09-01T11:00:00Z,2026-09-01T21:00,22.9,352,28.8,0.0,0.88,9.35,160,1.02,0.2,1.0,202,0.47,17.6,,unavailable (no satellite pass / dataset error),
73.9,Good,Doable,2026-09-01T12:10:13Z,Jervis Bay (Outside - Point Perpendicular),2026-09-01T12:00:00Z,2026-09-01T22:00,20.7,3,28.8,0.0,0.9,9.55,161,1.02,0.24,1.0,211,0.59,17.6,,unavailable (no satellite pass / dataset error),
90.0,Excellent,Great,2026-09-01T12:10:13Z,Shellharbour,2026-09-01T07:00:00Z,2026-09-01T17:00,2.8,320,8.3,0.0,0.62,8.1,148,0.82,0.12,0.5,180,-0.34,18.1,,unavailable (no satellite pass / dataset error),
86.7,Excellent,Great,2026-09-01T12:10:13Z,Shellharbour,2026-09-01T08:00:00Z,2026-09-01T18:00,7.2,283,14.4,0.0,0.62,8.15,147,0.82,0.08,0.5,180,-0.2,18.0,,unavailable (no satellite pass / dataset error),
85.5,Excellent,Great,2026-09-01T12:10:13Z,Shellharbour,2026-09-01T09:00:00Z,2026-09-01T19:00,9.0,293,15.5,0.0,0.6,8.2,147,0.82,0.02,0.4,153,0.02,18.0,,unavailable (no satellite pass / dataset error),
87.3,Excellent,Great,2026-09-01T12:10:13Z,Shellharbour,2026-09-01T10:00:00Z,2026-09-01T20:00,6.9,323,15.5,0.0,0.58,8.15,146,0.8,0.04,0.4,153,0.27,18.0,,unavailable (no satellite pass / dataset error),
88.6,Excellent,Great,2026-09-01T12:10:13Z,Shellharbour,2026-09-01T11:00:00Z,2026-09-01T21:00,5.6,358,13.0,0.0,0.54,8.1,144,0.78,0.06,0.3,135,0.49,17.9,,unavailable (no satellite pass / dataset error),
88.7,Excellent,Great,2026-09-01T12:10:13Z,Shellharbour,2026-09-01T12:00:00Z,2026-09-01T22:00,5.7,24,12.6,0.0,0.52,8.05,143,0.76,0.08,0.3,135,0.62,17.9,,unavailable (no satellite pass / dataset error),
80.3,Excellent,Great,2026-09-01T12:10:13Z,Terrigal,2026-09-01T07:00:00Z,2026-09-01T17:00,14.8,301,37.1,0.0,0.8,8.8,159,0.92,0.18,0.4,153,-0.35,18.5,,unavailable (no satellite pass / dataset error),
80.3,Excellent,Great,2026-09-01T12:10:13Z,Terrigal,2026-09-01T08:00:00Z,2026-09-01T18:00,14.8,304,31.3,0.0,0.78,8.8,159,0.92,0.2,0.4,153,-0.21,18.5,,unavailable (no satellite pass / dataset error),
81.8,Excellent,Great,2026-09-01T12:10:13Z,Terrigal,2026-09-01T09:00:00Z,2026-09-01T19:00,12.9,311,26.3,0.0,0.78,8.8,159,0.92,0.24,0.4,153,0.02,18.4,,unavailable (no satellite pass / dataset error),
81.9,Excellent,Great,2026-09-01T12:10:13Z,Terrigal,2026-09-01T10:00:00Z,2026-09-01T20:00,13.2,310,27.7,0.0,0.76,8.8,159,0.9,0.22,0.3,135,0.28,18.3,,unavailable (no satellite pass / dataset error),
82.1,Excellent,Great,2026-09-01T12:10:13Z,Terrigal,2026-09-01T11:00:00Z,2026-09-01T21:00,13.0,316,26.3,0.0,0.74,8.85,159,0.9,0.2,0.3,135,0.5,18.2,,unavailable (no satellite pass / dataset error),
81.8,Excellent,Great,2026-09-01T12:10:13Z,Terrigal,2026-09-01T12:00:00Z,2026-09-01T22:00,13.6,330,24.1,0.0,0.72,8.9,159,0.88,0.18,0.3,135,0.62,18.2,,unavailable (no satellite pass / dataset error),
80.5,Excellent,Bit dodgy,2026-09-01T12:10:13Z,Fingal Bay,2026-09-01T07:00:00Z,2026-09-01T17:00,9.0,285,28.4,0.0,1.22,9.0,165,1.3,0.16,0.9,233,-0.36,19.4,,unavailable (no satellite pass / dataset error),
79.6,Good,Doable,2026-09-01T12:10:13Z,Fingal Bay,2026-09-01T08:00:00Z,2026-09-01T18:00,9.9,316,18.0,0.0,1.18,9.0,165,1.3,0.18,1.0,225,-0.21,19.4,,unavailable (no satellite pass / dataset error),
78.2,Good,Doable,2026-09-01T12:10:13Z,Fingal Bay,2026-09-01T09:00:00Z,2026-09-01T19:00,12.1,339,23.0,0.0,1.16,9.05,165,1.3,0.22,0.9,217,0.03,19.4,,unavailable (no satellite pass / dataset error),
79.9,Good,Doable,2026-09-01T12:10:13Z,Fingal Bay,2026-09-01T10:00:00Z,2026-09-01T20:00,10.1,344,22.0,0.0,1.14,9.1,165,1.28,0.2,0.9,217,0.3,19.3,,unavailable (no satellite pass / dataset error),
79.7,Good,Doable,2026-09-01T12:10:13Z,Fingal Bay,2026-09-01T11:00:00Z,2026-09-01T21:00,10.5,341,18.4,0.0,1.14,9.1,164,1.28,0.2,0.8,207,0.52,19.3,,unavailable (no satellite pass / dataset error),
78.6,Good,Doable,2026-09-01T12:10:13Z,Fingal Bay,2026-09-01T12:00:00Z,2026-09-01T22:00,11.7,322,18.4,0.0,1.12,9.15,164,1.26,0.18,0.8,207,0.63,19.2,,unavailable (no satellite pass / dataset error),
86.4,Excellent,Doable,2026-09-01T12:10:13Z,Broughton Island,2026-09-01T07:00:00Z,2026-09-01T17:00,4.6,11,13.3,0.0,0.9,9.35,164,1.02,0.12,0.8,207,-0.37,19.0,,unavailable (no satellite pass / dataset error),
84.0,Excellent,Doable,2026-09-01T12:10:13Z,Broughton Island,2026-09-01T08:00:00Z,2026-09-01T18:00,7.0,1,10.1,0.0,0.9,9.35,164,1.04,0.14,1.0,202,-0.21,19.0,,unavailable (no satellite pass / dataset error),
80.2,Excellent,Doable,2026-09-01T12:10:13Z,Broughton Island,2026-09-01T09:00:00Z,2026-09-01T19:00,12.1,3,20.5,0.0,0.88,9.4,164,1.04,0.14,1.0,202,0.03,18.9,,unavailable (no satellite pass / dataset error),
79.5,Good,Doable,2026-09-01T12:10:13Z,Broughton Island,2026-09-01T10:00:00Z,2026-09-01T20:00,13.2,2,22.3,0.0,0.86,9.45,164,1.02,0.12,1.0,202,0.29,18.9,,unavailable (no satellite pass / dataset error),
80.3,Excellent,Doable,2026-09-01T12:10:13Z,Broughton Island,2026-09-01T11:00:00Z,2026-09-01T21:00,12.6,356,22.3,0.0,0.86,9.45,163,1.0,0.1,0.9,191,0.51,18.9,,unavailable (no satellite pass / dataset error),
80.6,Excellent,Doable,2026-09-01T12:10:13Z,Broughton Island,2026-09-01T12:00:00Z,2026-09-01T22:00,13.0,336,22.3,0.0,0.84,9.5,163,0.98,0.08,0.7,194,0.63,18.8,,unavailable (no satellite pass / dataset error),
70.9,Good,Bit dodgy,2026-09-01T12:10:13Z,Seal Rocks,2026-09-01T07:00:00Z,2026-09-01T17:00,19.9,30,41.4,0.0,1.28,9.05,169,1.52,0.66,0.7,194,-0.36,19.2,,unavailable (no satellite pass / dataset error),
73.1,Good,Bit dodgy,2026-09-01T12:10:13Z,Seal Rocks,2026-09-01T08:00:00Z,2026-09-01T18:00,17.2,27,36.0,0.0,1.26,9.05,169,1.5,0.64,0.7,194,-0.21,19.2,,unavailable (no satellite pass / dataset error),
72.6,Good,Bit dodgy,2026-09-01T12:10:13Z,Seal Rocks,2026-09-01T09:00:00Z,2026-09-01T19:00,17.8,18,32.8,0.0,1.24,9.1,169,1.5,0.6,0.7,194,0.03,19.2,,unavailable (no satellite pass / dataset error),
73.3,Good,Bit dodgy,2026-09-01T12:10:13Z,Seal Rocks,2026-09-01T10:00:00Z,2026-09-01T20:00,16.6,6,33.8,0.0,1.22,9.15,169,1.48,0.54,0.9,191,0.29,19.2,,unavailable (no satellite pass / dataset error),
74.3,Good,Doable,2026-09-01T12:10:13Z,Seal Rocks,2026-09-01T11:00:00Z,2026-09-01T21:00,15.4,353,32.8,0.0,1.2,9.15,168,1.46,0.48,0.9,191,0.51,19.1,,unavailable (no satellite pass / dataset error),
74.4,Good,Doable,2026-09-01T12:10:13Z,Seal Rocks,2026-09-01T12:00:00Z,2026-09-01T22:00,15.5,340,28.8,0.0,1.18,9.2,168,1.44,0.42,0.9,191,0.63,19.1,,unavailable (no satellite pass / dataset error),
84.4,Excellent,Great,2026-09-01T12:10:13Z,Forster,2026-09-01T07:00:00Z,2026-09-01T17:00,8.7,43,21.6,0.0,0.72,7.5,124,0.98,0.46,0.4,180,-0.36,19.5,,unavailable (no satellite pass / dataset error),
82.9,Excellent,Great,2026-09-01T12:10:13Z,Forster,2026-09-01T08:00:00Z,2026-09-01T18:00,10.7,36,19.1,0.0,0.7,6.55,94,0.98,0.38,0.4,180,-0.2,19.5,,unavailable (no satellite pass / dataset error),
82.9,Excellent,Great,2026-09-01T12:10:13Z,Forster,2026-09-01T09:00:00Z,2026-09-01T19:00,10.5,13,18.7,0.0,0.7,5.8,65,0.98,0.3,0.5,180,0.04,19.5,,unavailable (no satellite pass / dataset error),
82.7,Excellent,Great,2026-09-01T12:10:13Z,Forster,2026-09-01T10:00:00Z,2026-09-01T20:00,11.0,350,18.0,0.0,0.7,5.5,64,0.96,0.24,0.5,180,0.31,19.5,,unavailable (no satellite pass / dataset error),
82.5,Excellent,Great,2026-09-01T12:10:13Z,Forster,2026-09-01T11:00:00Z,2026-09-01T21:00,11.2,350,18.4,0.0,0.68,5.4,64,0.96,0.2,0.5,180,0.52,19.4,,unavailable (no satellite pass / dataset error),
82.6,Excellent,Great,2026-09-01T12:10:13Z,Forster,2026-09-01T12:00:00Z,2026-09-01T22:00,11.3,342,19.4,0.0,0.68,5.4,63,0.94,0.14,0.5,180,0.63,19.4,,unavailable (no satellite pass / dataset error),
68.1,Good,Bit dodgy,2026-09-01T12:10:13Z,South West Rocks,2026-09-01T07:00:00Z,2026-09-01T17:00,21.4,28,45.7,0.0,1.22,8.9,159,1.5,0.78,1.6,180,-0.33,20.5,,unavailable (no satellite pass / dataset error),
67.8,Good,Doable,2026-09-01T12:10:13Z,South West Rocks,2026-09-01T08:00:00Z,2026-09-01T18:00,21.6,20,45.0,0.0,1.18,8.95,159,1.52,0.86,1.6,174,-0.16,20.4,,unavailable (no satellite pass / dataset error),
67.2,Good,Doable,2026-09-01T12:10:13Z,South West Rocks,2026-09-01T09:00:00Z,2026-09-01T19:00,22.2,15,46.8,0.0,1.16,8.95,159,1.56,0.92,1.5,173,0.09,20.4,,unavailable (no satellite pass / dataset error),
68.4,Good,Doable,2026-09-01T12:10:13Z,South West Rocks,2026-09-01T10:00:00Z,2026-09-01T20:00,20.8,12,45.7,0.0,1.14,9.0,159,1.54,0.88,1.5,173,0.36,20.4,,unavailable (no satellite pass / dataset error),
70.6,Good,Doable,2026-09-01T12:10:13Z,South West Rocks,2026-09-01T11:00:00Z,2026-09-01T21:00,17.9,10,42.5,0.0,1.12,9.0,159,1.54,0.86,1.5,173,0.57,20.4,,unavailable (no satellite pass / dataset error),
74.8,Good,Doable,2026-09-01T12:10:13Z,South West Rocks,2026-09-01T12:00:00Z,2026-09-01T22:00,12.6,360,36.0,0.0,1.1,9.05,159,1.52,0.82,1.5,173,0.67,20.4,,unavailable (no satellite pass / dataset error),
87.7,Excellent,Amazing,2026-09-01T18:09:13Z,Williamstown,2026-09-01T13:00:00Z,2026-09-01T23:00,12.3,329,24.1,0.0,0.12,8.6,211,0.26,0.18,0.0,90,-0.01,13.5,,unavailable (no satellite pass / dataset error),
86.8,Excellent,Amazing,2026-09-01T18:09:13Z,Williamstown,2026-09-01T14:00:00Z,2026-09-02T00:00,13.2,320,16.6,0.0,0.1,8.3,212,0.24,0.14,0.2,0,0.2,13.5,,unavailable (no satellite pass / dataset error),
87.5,Excellent,Amazing,2026-09-01T18:09:13Z,Williamstown,2026-09-01T15:00:00Z,2026-09-02T01:00,12.7,306,16.2,0.0,0.1,8.15,212,0.2,0.08,0.2,0,0.37,13.5,,unavailable (no satellite pass / dataset error),
88.4,Excellent,Amazing,2026-09-01T18:09:13Z,Williamstown,2026-09-01T16:00:00Z,2026-09-02T02:00,12.1,302,15.5,0.0,0.1,8.25,212,0.2,0.08,0.0,90,0.44,13.5,,unavailable (no satellite pass / dataset error),
90.0,Excellent,Amazing,2026-09-01T18:09:13Z,Williamstown,2026-09-01T17:00:00Z,2026-09-02T03:00,9.6,286,14.8,0.0,0.1,8.5,213,0.18,0.08,0.2,90,0.45,13.5,,unavailable (no satellite pass / dataset error),
87.3,Excellent,Amazing,2026-09-01T18:09:13Z,Williamstown,2026-09-01T18:00:00Z,2026-09-02T04:00,12.7,245,15.5,0.4,0.1,8.7,213,0.18,0.08,0.2,90,0.38,13.5,,unavailable (no satellite pass / dataset error),
52.8,Fair,Getting rough,2026-09-01T18:09:13Z,Robe,2026-09-01T13:00:00Z,2026-09-01T23:00,17.5,229,28.4,0.0,2.02,11.3,229,2.54,0.68,0.2,90,0.09,14.5,,unavailable (no satellite pass / dataset error),
54.1,Fair,Getting rough,2026-09-01T18:09:13Z,Robe,2026-09-01T14:00:00Z,2026-09-02T00:00,16.2,229,28.4,0.0,2.04,11.2,229,2.54,0.64,0.0,90,0.25,14.4,,unavailable (no satellite pass / dataset error),
54.3,Fair,Getting rough,2026-09-01T18:09:13Z,Robe,2026-09-01T15:00:00Z,2026-09-02T01:00,16.0,229,25.9,0.0,2.04,11.1,230,2.52,0.62,0.0,90,0.38,14.4,,unavailable (no satellite pass / dataset error),
56.0,Fair,Getting rough,2026-09-01T18:09:13Z,Robe,2026-09-01T16:00:00Z,2026-09-02T02:00,13.2,236,25.9,0.0,2.08,11.05,231,2.52,0.64,0.2,180,0.46,14.4,,unavailable (no satellite pass / dataset error),
55.1,Fair,Getting rough,2026-09-01T18:09:13Z,Robe,2026-09-01T17:00:00Z,2026-09-02T03:00,13.9,250,22.3,0.0,2.1,10.95,231,2.54,0.66,0.4,180,0.46,14.4,,unavailable (no satellite pass / dataset error),
52.9,Fair,Getting rough,2026-09-01T18:09:13Z,Robe,2026-09-01T18:00:00Z,2026-09-02T04:00,16.5,254,27.0,0.0,2.14,10.8,232,2.54,0.68,0.5,180,0.39,14.4,,unavailable (no satellite pass / dataset error),
58.8,Fair,Getting rough,2026-09-01T18:09:13Z,Port MacDonnell,2026-09-01T13:00:00Z,2026-09-01T23:00,16.9,242,28.4,0.0,2.18,11.15,231,2.68,0.7,0.4,90,0.1,15.0,,unavailable (no satellite pass / dataset error),
59.6,Fair,Getting rough,2026-09-01T18:09:13Z,Port MacDonnell,2026-09-01T14:00:00Z,2026-09-02T00:00,15.8,238,28.4,0.0,2.26,10.65,231,2.68,0.62,0.4,90,0.26,15.0,,unavailable (no satellite pass / dataset error),
61.5,Good,Getting rough,2026-09-01T18:09:13Z,Port MacDonnell,2026-09-01T15:00:00Z,2026-09-02T01:00,13.3,247,26.6,0.0,2.34,10.2,231,2.66,0.56,0.4,117,0.39,15.0,,unavailable (no satellite pass / dataset error),
63.9,Good,Getting rough,2026-09-01T18:09:13Z,Port MacDonnell,2026-09-01T16:00:00Z,2026-09-02T02:00,10.1,274,22.0,0.0,2.42,9.9,233,2.68,0.64,0.4,117,0.45,15.0,,unavailable (no satellite pass / dataset error),
63.9,Good,Getting rough,2026-09-01T18:09:13Z,Port MacDonnell,2026-09-01T17:00:00Z,2026-09-02T03:00,9.5,302,16.2,0.0,2.5,9.7,234,2.68,0.72,0.4,117,0.45,14.9,,unavailable (no satellite pass / dataset error),
61.5,Good,Getting rough,2026-09-01T18:09:13Z,Port MacDonnell,2026-09-01T18:00:00Z,2026-09-02T04:00,12.2,287,19.4,0.0,2.58,9.6,236,2.7,0.8,0.6,108,0.38,14.9,,unavailable (no satellite pass / dataset error),
54.1,Fair,Getting rough,2026-09-01T18:09:13Z,Cape Bridgewater,2026-09-01T13:00:00Z,2026-09-01T23:00,20.4,248,35.3,0.0,1.9,10.65,228,2.34,0.78,0.9,90,0.1,15.0,,unavailable (no satellite pass / dataset error),
53.9,Fair,Getting rough,2026-09-01T18:09:13Z,Cape Bridgewater,2026-09-01T14:00:00Z,2026-09-02T00:00,20.4,243,35.6,0.0,2.0,10.05,229,2.36,0.8,0.9,90,0.26,15.0,,unavailable (no satellite pass / dataset error),
55.8,Fair,Getting rough,2026-09-01T18:09:13Z,Cape Bridgewater,2026-09-01T15:00:00Z,2026-09-02T01:00,17.8,247,35.3,0.0,2.1,9.6,231,2.36,0.8,0.9,90,0.38,15.0,,unavailable (no satellite pass / dataset error),
56.6,Fair,Getting rough,2026-09-01T18:09:13Z,Cape Bridgewater,2026-09-01T16:00:00Z,2026-09-02T02:00,16.5,257,31.0,0.0,2.14,9.4,231,2.38,0.82,0.9,90,0.44,15.0,,unavailable (no satellite pass / dataset error),
57.2,Fair,Getting rough,2026-09-01T18:09:13Z,Cape Bridgewater,2026-09-01T17:00:00Z,2026-09-02T03:00,15.8,271,28.4,0.0,2.2,9.25,232,2.38,0.84,0.9,101,0.44,15.0,,unavailable (no satellite pass / dataset error),
54.7,Fair,Getting rough,2026-09-01T18:09:13Z,Cape Bridgewater,2026-09-01T18:00:00Z,2026-09-02T04:00,18.4,274,31.3,0.0,2.24,9.25,232,2.4,0.86,1.1,99,0.37,15.0,,unavailable (no satellite pass / dataset error),
57.6,Fair,Getting rough,2026-09-01T18:09:13Z,Portland Bay,2026-09-01T13:00:00Z,2026-09-01T23:00,14.6,251,25.6,0.0,1.66,10.7,226,2.04,0.68,1.0,59,0.11,14.9,,unavailable (no satellite pass / dataset error),
56.3,Fair,Getting rough,2026-09-01T18:09:13Z,Portland Bay,2026-09-01T14:00:00Z,2026-09-02T00:00,16.0,245,27.7,0.0,1.7,10.55,226,2.06,0.76,1.0,59,0.27,14.9,,unavailable (no satellite pass / dataset error),
